shipment_id,order_id,shipped_date_sk,delivered_date_sk,carrier,status,lead_time_days,province_sk
9000005307,1000005307,20240709,20240710,PICKUP,DELIVERED,1.0,1
9000005308,1000005308,20250129,20250201,Correo Argentino,READY,3.0,4
9000005309,1000005309,20250614,20250618,Correo Argentino,DELIVERED,4.0,1
9000005310,1000005310,20241118,20241120,Correo Argentino,DELIVERED,2.0,1
9000005311,1000005311,20241210,20241213,Correo Argentino,DELIVERED,3.0,1
9000005312,1000005312,20240726,20240727,PICKUP,SHIPPED,1.0,1
9000005313,1000005313,20250202,20250203,PICKUP,DELIVERED,1.0,1
9000005314,1000005314,20240326,20240328,Correo Argentino,SHIPPED,2.0,1
9000005315,1000005315,,,Correo Argentino,CANCELLED,,3
9000005316,1000005316,20240703,20240706,Correo Argentino,DELIVERED,3.0,2
9000005317,1000005317,20250822,20250823,PICKUP,DELIVERED,1.0,4
9000005318,1000005318,20240928,20240929,PICKUP,SHIPPED,1.0,3
9000005319,1000005319,20240720,20240721,PICKUP,DELIVERED,1.0,1
9000005320,1000005320,20240804,20240809,Correo Argentino,DELIVERED,5.0,1
9000005321,1000005321,,,PICKUP,CANCELLED,,4
9000005322,1000005322,20240808,20240809,PICKUP,DELIVERED,1.0,3
9000005323,1000005323,20250802,20250806,Correo Argentino,SHIPPED,4.0,1
9000005324,1000005324,20241201,20241202,PICKUP,DELIVERED,1.0,4
9000005325,1000005325,20240613,20240615,Correo Argentino,DELIVERED,2.0,1
9000005326,1000005326,20240323,20240324,PICKUP,DELIVERED,1.0,4
9000005327,1000005327,20240731,20240802,Correo Argentino,DELIVERED,2.0,1
9000005328,1000005328,20250825,20250828,Correo Argentino,DELIVERED,3.0,2
9000005329,1000005329,20250203,20250206,Correo Argentino,SHIPPED,3.0,1
9000005330,1000005330,20240502,20240507,Correo Argentino,DELIVERED,5.0,1
9000005331,1000005331,20250930,20251001,PICKUP,SHIPPED,1.0,2
9000005332,1000005332,20250819,20250820,PICKUP,DELIVERED,1.0,4
9000005333,1000005333,20240414,20240415,PICKUP,DELIVERED,1.0,3
9000005334,1000005334,20250107,20250108,PICKUP,SHIPPED,1.0,1
9000005335,1000005335,,,Correo Argentino,CANCELLED,,4
9000005336,1000005336,20241202,20241203,PICKUP,DELIVERED,1.0,4
9000005337,1000005337,20250802,20250806,Correo Argentino,DELIVERED,4.0,1
9000005338,1000005338,20240707,20240712,Correo Argentino,DELIVERED,5.0,1
9000005339,1000005339,20250222,20250225,Correo Argentino,DELIVERED,3.0,1
9000005340,1000005340,20240622,20240623,PICKUP,DELIVERED,1.0,1
9000005341,1000005341,,,PICKUP,CANCELLED,,4
9000005342,1000005342,,,Correo Argentino,CANCELLED,,1
9000005343,1000005343,20250922,20250925,Correo Argentino,DELIVERED,3.0,1
9000005344,1000005344,20250205,20250208,Correo Argentino,SHIPPED,3.0,2
9000005345,1000005345,20241207,20241211,Correo Argentino,DELIVERED,4.0,4
9000005346,1000005346,20250208,20250211,Correo Argentino,DELIVERED,3.0,1
9000005347,1000005347,20250601,20250602,PICKUP,DELIVERED,1.0,3
9000005348,1000005348,20250913,20250914,PICKUP,DELIVERED,1.0,1
9000005349,1000005349,20240411,20240412,PICKUP,SHIPPED,1.0,1
9000005350,1000005350,20250315,20250316,PICKUP,DELIVERED,1.0,1
9000005351,1000005351,20240121,20240123,Correo Argentino,READY,2.0,1
9000005352,1000005352,,,Correo Argentino,CANCELLED,,2
9000005353,1000005353,20240511,20240512,PICKUP,DELIVERED,1.0,4
9000005354,1000005354,20250905,20250906,PICKUP,DELIVERED,1.0,2
9000005355,1000005355,20240505,20240510,Correo Argentino,DELIVERED,5.0,3
9000005356,1000005356,,,Correo Argentino,CANCELLED,,2
9000005357,1000005357,20240613,20240616,Correo Argentino,DELIVERED,3.0,2
9000005358,1000005358,20240925,20240926,PICKUP,DELIVERED,1.0,3
9000005359,1000005359,20240427,20240428,PICKUP,DELIVERED,1.0,3
9000005360,1000005360,20240519,20240523,Correo Argentino,DELIVERED,4.0,3
9000005361,1000005361,20250526,20250527,PICKUP,DELIVERED,1.0,4
9000005362,1000005362,20240117,20240118,PICKUP,DELIVERED,1.0,4
9000005363,1000005363,20250411,20250412,PICKUP,DELIVERED,1.0,2
9000005364,1000005364,20240304,20240309,Correo Argentino,DELIVERED,5.0,1
9000005365,1000005365,20250709,20250711,Correo Argentino,DELIVERED,2.0,1
9000005366,1000005366,20240828,20240902,Correo Argentino,DELIVERED,5.0,1
9000005367,1000005367,20250129,20250131,Correo Argentino,SHIPPED,2.0,4
9000005368,1000005368,20250914,20250915,PICKUP,READY,1.0,4
9000005369,1000005369,20250520,20250521,PICKUP,DELIVERED,1.0,3
9000005370,1000005370,,,Correo Argentino,CANCELLED,,1
9000005371,1000005371,20240222,20240227,Correo Argentino,DELIVERED,5.0,1
9000005372,1000005372,20240615,20240616,PICKUP,DELIVERED,1.0,3
9000005373,1000005373,20240707,20240710,Correo Argentino,DELIVERED,3.0,4
9000005374,1000005374,20250708,20250709,PICKUP,DELIVERED,1.0,2
9000005375,1000005375,20250524,20250525,PICKUP,DELIVERED,1.0,4
9000005376,1000005376,20241025,20241031,Correo Argentino,DELIVERED,6.0,3
9000005377,1000005377,20241119,20241121,Correo Argentino,DELIVERED,2.0,1
9000005378,1000005378,,,PICKUP,CANCELLED,,4
9000005379,1000005379,20250930,20251003,Correo Argentino,DELIVERED,3.0,1
9000005380,1000005380,20250131,20250205,Correo Argentino,DELIVERED,5.0,2
9000005381,1000005381,20240731,20240802,Correo Argentino,DELIVERED,2.0,1
9000005382,1000005382,20240106,20240107,PICKUP,DELIVERED,1.0,3
9000005383,1000005383,20241122,20241125,Correo Argentino,DELIVERED,3.0,1
9000005384,1000005384,20250304,20250309,Correo Argentino,READY,5.0,2
9000005385,1000005385,20250209,20250210,PICKUP,SHIPPED,1.0,1
9000005386,1000005386,20250127,20250130,Correo Argentino,READY,3.0,2
9000005387,1000005387,20250115,20250117,Correo Argentino,DELIVERED,2.0,4
9000005388,1000005388,20250831,20250905,Correo Argentino,DELIVERED,5.0,4
9000005389,1000005389,20241125,20241130,Correo Argentino,DELIVERED,5.0,1
9000005390,1000005390,20241203,20241205,Correo Argentino,DELIVERED,2.0,1
9000005391,1000005391,20250801,20250802,PICKUP,DELIVERED,1.0,1
9000005392,1000005392,20240514,20240517,Correo Argentino,DELIVERED,3.0,1
9000005393,1000005393,20240206,20240208,Correo Argentino,DELIVERED,2.0,1
9000005394,1000005394,20240823,20240825,Correo Argentino,DELIVERED,2.0,1
9000005395,1000005395,20240422,20240426,Correo Argentino,DELIVERED,4.0,1
9000005396,1000005396,20250301,20250306,Correo Argentino,SHIPPED,5.0,1
9000005397,1000005397,20240821,20240825,Correo Argentino,DELIVERED,4.0,1
9000005398,1000005398,20250505,20250506,PICKUP,DELIVERED,1.0,2
9000005399,1000005399,20250617,20250618,PICKUP,DELIVERED,1.0,4
9000005400,1000005400,20250302,20250307,Correo Argentino,DELIVERED,5.0,4
9000005401,1000005401,,,Correo Argentino,CANCELLED,,4
9000005402,1000005402,20240130,20240131,PICKUP,DELIVERED,1.0,2
9000005403,1000005403,20250405,20250410,Correo Argentino,DELIVERED,5.0,4
9000005404,1000005404,20250529,20250602,Correo Argentino,DELIVERED,4.0,1
9000005405,1000005405,20240412,20240414,Correo Argentino,DELIVERED,2.0,2
9000005406,1000005406,20250706,20250710,Correo Argentino,DELIVERED,4.0,2
9000005407,1000005407,20240202,20240203,PICKUP,DELIVERED,1.0,3
9000005408,1000005408,20250716,20250717,PICKUP,DELIVERED,1.0,1
9000005409,1000005409,,,Correo Argentino,CANCELLED,,4
9000005410,1000005410,20250530,20250531,PICKUP,DELIVERED,1.0,3
9000005411,1000005411,20241128,20241129,PICKUP,DELIVERED,1.0,1
9000005412,1000005412,20240304,20240309,Correo Argentino,DELIVERED,5.0,1
9000005413,1000005413,20240320,20240321,PICKUP,DELIVERED,1.0,3
9000005414,1000005414,20240530,20240531,PICKUP,DELIVERED,1.0,4
9000005415,1000005415,20250506,20250508,Correo Argentino,SHIPPED,2.0,1
9000005416,1000005416,20241116,20241117,PICKUP,DELIVERED,1.0,2
9000005417,1000005417,20240206,20240207,PICKUP,DELIVERED,1.0,3
9000005418,1000005418,20240128,20240201,Correo Argentino,DELIVERED,4.0,4
9000005419,1000005419,20250803,20250805,Correo Argentino,SHIPPED,2.0,2
9000005420,1000005420,20250927,20250928,PICKUP,DELIVERED,1.0,4
9000005421,1000005421,20240314,20240315,PICKUP,DELIVERED,1.0,1
9000005422,1000005422,20240206,20240210,Correo Argentino,DELIVERED,4.0,1
9000005423,1000005423,20250908,20250911,Correo Argentino,DELIVERED,3.0,1
9000005424,1000005424,20250816,20250817,PICKUP,DELIVERED,1.0,3
9000005425,1000005425,20250114,20250115,PICKUP,DELIVERED,1.0,1
9000005426,1000005426,20240623,20240624,PICKUP,DELIVERED,1.0,4
9000005427,1000005427,20241202,20241203,PICKUP,DELIVERED,1.0,3
9000005428,1000005428,20240506,20240507,PICKUP,DELIVERED,1.0,4
9000005429,1000005429,,,PICKUP,CANCELLED,,2
9000005430,1000005430,20240824,20240827,Correo Argentino,DELIVERED,3.0,1
9000005431,1000005431,20240202,20240206,Correo Argentino,DELIVERED,4.0,3
9000005432,1000005432,20250224,20250225,PICKUP,DELIVERED,1.0,3
9000005433,1000005433,20240510,20240511,PICKUP,DELIVERED,1.0,4
9000005434,1000005434,20240805,20240806,PICKUP,SHIPPED,1.0,4
9000005435,1000005435,20240928,20240929,PICKUP,DELIVERED,1.0,4
9000005436,1000005436,20250919,20250921,Correo Argentino,SHIPPED,2.0,2
9000005437,1000005437,20240523,20240526,Correo Argentino,DELIVERED,3.0,1
9000005438,1000005438,20240707,20240709,Correo Argentino,DELIVERED,2.0,1
9000005439,1000005439,20240128,20240131,Correo Argentino,DELIVERED,3.0,1
9000005440,1000005440,,,Correo Argentino,CANCELLED,,1
9000005441,1000005441,20241215,20241216,PICKUP,SHIPPED,1.0,3
9000005442,1000005442,20240813,20240814,PICKUP,DELIVERED,1.0,4
9000005443,1000005443,20250502,20250506,Correo Argentino,DELIVERED,4.0,1
9000005444,1000005444,20240413,20240414,PICKUP,SHIPPED,1.0,4
9000005445,1000005445,20240211,20240212,PICKUP,DELIVERED,1.0,4
9000005446,1000005446,20240321,20240322,PICKUP,DELIVERED,1.0,2
9000005447,1000005447,20240612,20240616,Correo Argentino,DELIVERED,4.0,1
9000005448,1000005448,20241021,20241022,PICKUP,DELIVERED,1.0,4
9000005449,1000005449,20240407,20240408,PICKUP,DELIVERED,1.0,2
9000005450,1000005450,20250815,20250817,Correo Argentino,DELIVERED,2.0,1
9000005451,1000005451,20250311,20250312,PICKUP,DELIVERED,1.0,4
9000005452,1000005452,20250504,20250508,Correo Argentino,DELIVERED,4.0,1
9000005453,1000005453,20241024,20241025,PICKUP,DELIVERED,1.0,3
9000005454,1000005454,20240701,20240705,Correo Argentino,DELIVERED,4.0,1
9000005455,1000005455,20240419,20240420,PICKUP,SHIPPED,1.0,1
9000005456,1000005456,20240327,20240402,Correo Argentino,DELIVERED,6.0,3
9000005457,1000005457,20250928,20251001,Correo Argentino,DELIVERED,3.0,2
9000005458,1000005458,20240512,20240518,Correo Argentino,DELIVERED,6.0,3
9000005459,1000005459,20250901,20250902,PICKUP,DELIVERED,1.0,1
9000005460,1000005460,20250409,20250413,Correo Argentino,DELIVERED,4.0,1
9000005461,1000005461,20250101,20250102,PICKUP,DELIVERED,1.0,4
9000005462,1000005462,20241101,20241104,Correo Argentino,DELIVERED,3.0,4
9000005463,1000005463,20250620,20250622,Correo Argentino,DELIVERED,2.0,4
9000005464,1000005464,20240220,20240223,Correo Argentino,DELIVERED,3.0,4
9000005465,1000005465,20240822,20240823,PICKUP,DELIVERED,1.0,1
9000005466,1000005466,20250930,20251003,Correo Argentino,DELIVERED,3.0,1
9000005467,1000005467,20250921,20250923,Correo Argentino,DELIVERED,2.0,1
9000005468,1000005468,,,Correo Argentino,CANCELLED,,1
9000005469,1000005469,20240731,20240803,Correo Argentino,DELIVERED,3.0,4
9000005470,1000005470,20240718,20240722,Correo Argentino,DELIVERED,4.0,1
9000005471,1000005471,20250221,20250223,Correo Argentino,DELIVERED,2.0,1
9000005472,1000005472,20250218,20250224,Correo Argentino,DELIVERED,6.0,3
9000005473,1000005473,20240502,20240504,Correo Argentino,DELIVERED,2.0,1
9000005474,1000005474,20250525,20250530,Correo Argentino,DELIVERED,5.0,1
9000005475,1000005475,20240410,20240411,PICKUP,DELIVERED,1.0,3
9000005476,1000005476,20250513,20250517,Correo Argentino,DELIVERED,4.0,1
9000005477,1000005477,20250826,20250830,Correo Argentino,DELIVERED,4.0,1
9000005478,1000005478,20250525,20250526,PICKUP,DELIVERED,1.0,2
9000005479,1000005479,20241028,20241101,Correo Argentino,SHIPPED,4.0,1
9000005480,1000005480,20240309,20240310,PICKUP,DELIVERED,1.0,1
9000005481,1000005481,20250810,20250811,PICKUP,DELIVERED,1.0,3
9000005482,1000005482,20250429,20250504,Correo Argentino,DELIVERED,5.0,2
9000005483,1000005483,20240417,20240421,Correo Argentino,SHIPPED,4.0,1
9000005484,1000005484,20241210,20241213,Correo Argentino,DELIVERED,3.0,4
9000005485,1000005485,20250207,20250210,Correo Argentino,SHIPPED,3.0,4
9000005486,1000005486,20240402,20240404,Correo Argentino,DELIVERED,2.0,4
9000005487,1000005487,20240717,20240718,PICKUP,DELIVERED,1.0,2
9000005488,1000005488,20250607,20250612,Correo Argentino,DELIVERED,5.0,1
9000005489,1000005489,20240817,20240821,Correo Argentino,DELIVERED,4.0,2
9000005490,1000005490,20250621,20250622,PICKUP,DELIVERED,1.0,1
9000005491,1000005491,20240626,20240630,Correo Argentino,DELIVERED,4.0,1
9000005492,1000005492,20250206,20250207,PICKUP,DELIVERED,1.0,2
9000005493,1000005493,20250429,20250501,Correo Argentino,SHIPPED,2.0,2
9000005494,1000005494,20241103,20241106,Correo Argentino,DELIVERED,3.0,1
9000005495,1000005495,,,PICKUP,CANCELLED,,1
9000005496,1000005496,20250603,20250608,Correo Argentino,DELIVERED,5.0,1
9000005497,1000005497,20241217,20241220,Correo Argentino,DELIVERED,3.0,1
9000005498,1000005498,,,PICKUP,CANCELLED,,3
9000005499,1000005499,,,Correo Argentino,CANCELLED,,1
9000005500,1000005500,20240828,20240829,PICKUP,DELIVERED,1.0,1
9000005501,1000005501,20241215,20241216,PICKUP,DELIVERED,1.0,1
9000005502,1000005502,,,PICKUP,CANCELLED,,1
9000005503,1000005503,20250914,20250917,Correo Argentino,DELIVERED,3.0,2
9000005504,1000005504,20240604,20240610,Correo Argentino,DELIVERED,6.0,3
9000005505,1000005505,20250516,20250517,PICKUP,DELIVERED,1.0,3
9000005506,1000005506,20240408,20240409,PICKUP,DELIVERED,1.0,3
9000005507,1000005507,20240820,20240824,Correo Argentino,DELIVERED,4.0,1
9000005508,1000005508,20240421,20240422,PICKUP,DELIVERED,1.0,2
9000005509,1000005509,20241210,20241211,PICKUP,DELIVERED,1.0,2
9000005510,1000005510,20250626,20250630,Correo Argentino,DELIVERED,4.0,1
9000005511,1000005511,20250320,20250321,PICKUP,DELIVERED,1.0,3
9000005512,1000005512,20240821,20240826,Correo Argentino,DELIVERED,5.0,1
9000005513,1000005513,20250924,20250925,PICKUP,DELIVERED,1.0,4
9000005514,1000005514,20240707,20240708,PICKUP,DELIVERED,1.0,2
9000005515,1000005515,20241123,20241124,PICKUP,DELIVERED,1.0,1
9000005516,1000005516,20251001,20251006,Correo Argentino,DELIVERED,5.0,1
9000005517,1000005517,20240723,20240728,Correo Argentino,DELIVERED,5.0,3
9000005518,1000005518,20250610,20250611,PICKUP,DELIVERED,1.0,3
9000005519,1000005519,20250410,20250411,PICKUP,SHIPPED,1.0,2
9000005520,1000005520,20240421,20240423,Correo Argentino,DELIVERED,2.0,1
9000005521,1000005521,20250921,20250926,Correo Argentino,SHIPPED,5.0,1
9000005522,1000005522,20240520,20240525,Correo Argentino,DELIVERED,5.0,1
9000005523,1000005523,20240730,20240801,Correo Argentino,DELIVERED,2.0,4
9000005524,1000005524,20250827,20250829,Correo Argentino,DELIVERED,2.0,1
9000005525,1000005525,20250514,20250515,PICKUP,SHIPPED,1.0,2
9000005526,1000005526,20240103,20240108,Correo Argentino,DELIVERED,5.0,4
9000005527,1000005527,20250315,20250316,PICKUP,DELIVERED,1.0,1
9000005528,1000005528,20240128,20240131,Correo Argentino,DELIVERED,3.0,1
9000005529,1000005529,,,Correo Argentino,CANCELLED,,4
9000005530,1000005530,20250108,20250109,PICKUP,DELIVERED,1.0,2
9000005531,1000005531,20240129,20240130,PICKUP,SHIPPED,1.0,3
9000005532,1000005532,20250228,20250301,PICKUP,DELIVERED,1.0,1
9000005533,1000005533,20250226,20250302,Correo Argentino,DELIVERED,4.0,2
9000005534,1000005534,20250828,20250829,PICKUP,DELIVERED,1.0,4
9000005535,1000005535,20250522,20250526,Correo Argentino,SHIPPED,4.0,1
9000005536,1000005536,20250820,20250824,Correo Argentino,DELIVERED,4.0,1
9000005537,1000005537,20241120,20241121,PICKUP,DELIVERED,1.0,1
9000005538,1000005538,20240921,20240926,Correo Argentino,DELIVERED,5.0,1
9000005539,1000005539,20250315,20250316,PICKUP,READY,1.0,2
9000005540,1000005540,20240703,20240707,Correo Argentino,DELIVERED,4.0,2
9000005541,1000005541,20241124,20241126,Correo Argentino,SHIPPED,2.0,1
9000005542,1000005542,20250507,20250512,Correo Argentino,DELIVERED,5.0,1
9000005543,1000005543,20250412,20250413,PICKUP,DELIVERED,1.0,4
9000005544,1000005544,20250425,20250427,Correo Argentino,DELIVERED,2.0,4
9000005545,1000005545,,,PICKUP,CANCELLED,,3
9000005546,1000005546,20240501,20240503,Correo Argentino,DELIVERED,2.0,2
9000005547,1000005547,20241201,20241208,Correo Argentino,DELIVERED,7.0,3
9000005548,1000005548,20250418,20250419,PICKUP,DELIVERED,1.0,1
9000005549,1000005549,20240901,20240902,PICKUP,DELIVERED,1.0,3
9000005550,1000005550,,,Correo Argentino,CANCELLED,,1
9000005551,1000005551,20250914,20250916,Correo Argentino,SHIPPED,2.0,1
9000005552,1000005552,20240702,20240703,PICKUP,DELIVERED,1.0,3
9000005553,1000005553,20250807,20250811,Correo Argentino,DELIVERED,4.0,1
9000005554,1000005554,20250224,20250225,PICKUP,DELIVERED,1.0,4
9000005555,1000005555,20240314,20240315,PICKUP,SHIPPED,1.0,1
9000005556,1000005556,,,Correo Argentino,CANCELLED,,2
9000005557,1000005557,20240402,20240406,Correo Argentino,DELIVERED,4.0,1
9000005558,1000005558,20240713,20240720,Correo Argentino,SHIPPED,7.0,3
9000005559,1000005559,,,PICKUP,CANCELLED,,3
9000005560,1000005560,20250109,20250110,PICKUP,DELIVERED,1.0,1
9000005561,1000005561,20240613,20240615,Correo Argentino,SHIPPED,2.0,1
9000005562,1000005562,20250504,20250507,Correo Argentino,DELIVERED,3.0,1
9000005563,1000005563,,,PICKUP,CANCELLED,,3
9000005564,1000005564,20240218,20240219,PICKUP,DELIVERED,1.0,2
9000005565,1000005565,20240611,20240614,Correo Argentino,DELIVERED,3.0,4
9000005566,1000005566,20240529,20240603,Correo Argentino,DELIVERED,5.0,1
9000005567,1000005567,20250806,20250807,PICKUP,DELIVERED,1.0,2
9000005568,1000005568,20240107,20240112,Correo Argentino,DELIVERED,5.0,1
9000005569,1000005569,20241114,20241115,PICKUP,DELIVERED,1.0,4
9000005570,1000005570,20240715,20240716,PICKUP,DELIVERED,1.0,3
9000005571,1000005571,20250420,20250425,Correo Argentino,DELIVERED,5.0,1
9000005572,1000005572,20250927,20250928,PICKUP,DELIVERED,1.0,3
9000005573,1000005573,20250401,20250406,Correo Argentino,SHIPPED,5.0,1
9000005574,1000005574,20240418,20240419,PICKUP,DELIVERED,1.0,1
9000005575,1000005575,20240312,20240313,PICKUP,DELIVERED,1.0,4
9000005576,1000005576,20250330,20250404,Correo Argentino,DELIVERED,5.0,4
9000005577,1000005577,20240801,20240806,Correo Argentino,DELIVERED,5.0,2
9000005578,1000005578,20240707,20240708,PICKUP,DELIVERED,1.0,2
9000005579,1000005579,,,PICKUP,CANCELLED,,4
9000005580,1000005580,20250429,20250504,Correo Argentino,DELIVERED,5.0,1
9000005581,1000005581,20241222,20241223,PICKUP,DELIVERED,1.0,3
9000005582,1000005582,20241220,20241221,PICKUP,SHIPPED,1.0,2
9000005583,1000005583,20240212,20240216,Correo Argentino,DELIVERED,4.0,1
9000005584,1000005584,20250305,20250307,Correo Argentino,DELIVERED,2.0,1
9000005585,1000005585,20240218,20240221,Correo Argentino,SHIPPED,3.0,1
9000005586,1000005586,20241225,20241226,PICKUP,DELIVERED,1.0,3
9000005587,1000005587,20240724,20240728,Correo Argentino,DELIVERED,4.0,1
9000005588,1000005588,20240818,20240819,PICKUP,DELIVERED,1.0,4
9000005589,1000005589,20241004,20241008,Correo Argentino,DELIVERED,4.0,2
9000005590,1000005590,,,Correo Argentino,CANCELLED,,1
9000005591,1000005591,20240514,20240518,Correo Argentino,DELIVERED,4.0,2
9000005592,1000005592,20240406,20240407,PICKUP,SHIPPED,1.0,4
9000005593,1000005593,20250610,20250611,PICKUP,DELIVERED,1.0,3
9000005594,1000005594,20240403,20240409,Correo Argentino,DELIVERED,6.0,3
9000005595,1000005595,20250218,20250222,Correo Argentino,DELIVERED,4.0,4
9000005596,1000005596,20250304,20250311,Correo Argentino,SHIPPED,7.0,3
9000005597,1000005597,20241020,20241022,Correo Argentino,DELIVERED,2.0,1
9000005598,1000005598,20241206,20241210,Correo Argentino,SHIPPED,4.0,1
9000005599,1000005599,20241122,20241125,Correo Argentino,SHIPPED,3.0,2
9000005600,1000005600,20241203,20241204,PICKUP,DELIVERED,1.0,4
9000005601,1000005601,20250423,20250425,Correo Argentino,DELIVERED,2.0,4
9000005602,1000005602,20250422,20250423,PICKUP,SHIPPED,1.0,3
9000005603,1000005603,20240416,20240419,Correo Argentino,DELIVERED,3.0,4
9000005604,1000005604,20240305,20240308,Correo Argentino,DELIVERED,3.0,1
9000005605,1000005605,20250304,20250305,PICKUP,DELIVERED,1.0,4
9000005606,1000005606,20240411,20240415,Correo Argentino,SHIPPED,4.0,1
9000005607,1000005607,,,Correo Argentino,CANCELLED,,2
9000005608,1000005608,20240414,20240415,PICKUP,DELIVERED,1.0,1
